V1,V2,APP_offtime,CB_DA,CE_DA,NPURP,APP_NAME,NPURP_label,ADDR,Time_interval,Time_interval_label,APP_Name_label,Double_label
121.5659264,25.04617585,0,2014/10/15,2015/5/31,市政建設,自來水南區,2,"八德路3段以南,市民大道4段以北,光復南路以西,延吉街以東等區塊",228,5,3,3
121.5213396,25.06865337,0,2015/3/28,2015/3/30,搶修,大台北瓦斯,1,重慶北路3段236巷5弄口等3處,2,2,1,9
121.496639,25.13877989,0,2014/12/1,2015/6/10,檢修,自來水陽明,3,"中央北路3段40巷以東,新興路以南,稻香路以西,中央北路二段以北一帶",191,5,3,3
121.5208196,25.02961887,0,2015/3/28,2015/3/29,新設,自來水西區,3,南海路41號旁(南門里),1,2,3,3
121.5397601,25.02073526,0,2015/3/20,2015/7/18,市政建設,自來水南區,2,"泰順街以東,新生南路3段以西,和平東路1段以南,辛亥路1段以北等區塊",120,5,3,3
121.5301885,25.03699761,0,2013/7/8,2015/6/27,新設、人手孔新設,台電輸變電,3,紹興南街17~21-3號與仁愛路1段1~19號,719,5,2,2
121.5247571,25.04142645,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5154942,25.11495541,0,2015/3/9,2015/4/3,管線單位需求-建設需求,台灣智慧光網,3,實踐街26號前及尊賢街218巷11號旁及實踐街5巷18號旁及尊賢街244號前及承德路7段280巷40號旁及尊賢街242巷20之1號及尊賢街230巷13之1號及尊賢街218巷52號及尊賢街218巷27弄1號旁(共9處),25,4,4,4
121.5704633,25.03549564,0,2015/3/28,2015/3/29,搶修,自來水東區,1,基隆路1段與仁愛路四段交口(西村里),1,2,3,11
121.5388219,25.01176639,0,2015/3/27,2015/3/29,搶修,電信南區,1,思源街1號前,2,2,4,12
121.5633424,25.0516438,0,2015/3/7,2015/3/29,管線單位需求-建設需求,台灣智慧光網,3,健康路102號前(東勢里共1處微管溝工程),22,4,4,4
121.5198393,25.08195784,0,2015/3/20,2015/6/7,檢修,自來水北區,3,福順里葫東街全線（重慶北路4段至延平北路5段）,79,5,3,3
121.515642,25.03151888,0,2015/3/28,2015/3/28,搶修,自來水西區,1,延平南路191號旁(南門里),0,1,3,11
121.5383476,25.03877956,0,2015/3/11,2015/5/8,管線單位需求-既設管線改善,電信南區,3,濟南路2段13號至55號及18號至28號及金山南路1段口一帶,58,4,4,4
121.5418379,25.06545178,0,2015/3/28,2015/4/19,市政建設,自來水工總,2,建國北路3段松江路口1處探挖,22,4,3,3
121.5388987,25.05287241,0,2015/3/28,2015/3/28,搶修,大台北瓦斯,1,長春路126之2號前,0,1,1,9
121.5232924,25.04145042,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5558776,25.03199216,0,2015/3/21,2015/3/21,搶修,自來水南區,1,四維路84巷5號旁,0,1,3,11
121.5171587,25.06484077,0,2014/11/3,2015/4/8,市政建設,台電市區,2,環河北路2段(13-189號)及21巷185巷延平北路3段18巷,156,5,2,2
121.561154,25.02957019,0,2015/3/23,2015/3/23,搶修,自來水南區,1,通安街44巷11號旁,0,1,3,11
121.546379,24.99965781,0,2015/3/14,2015/3/14,搶修-瓦斯漏氣,欣欣天然氣,1,羅斯福路5段236巷5-4號前,0,1,1,9
121.5246467,25.04155828,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5378918,25.02942524,0,2015/3/19,2015/3/19,搶修,自來水南區,1,永康街31巷6號之1旁,0,1,3,11
121.5354237,25.02231255,0,2015/3/26,2015/3/26,搶修,自來水南區,1,浦城街21巷6號前,0,1,3,11
121.5459018,24.9881535,0,2015/3/23,2015/3/27,市政建設,台電南區,2,育英街31巷36弄與育英街31巷口,4,3,2,2
121.5244085,25.02377371,0,2015/3/3,2015/4/1,管線單位需求-建設需求,台灣智慧光網,3,汀洲路2段1號(瑩雪里共14處CCTV引上預埋管)-詳附件,29,4,4,4
121.5488678,25.04747229,0,2015/2/4,2015/3/18,民生需求-舊有用戶,電信北區,4,龍江路41號前及45巷2-3號，11號前一帶,42,4,4,4
121.5214278,25.05002935,0,2015/3/9,2015/3/9,搶修-自來水漏水,自來水北區,1,建功里長安西路193號前,0,1,3,11
121.5255423,25.05610594,0,2015/3/20,2015/3/20,搶修,自來水北區,1,雙連里興城街26巷8弄4號後面,0,1,3,11
121.5155584,25.11494564,0,2015/3/9,2015/4/3,管線單位需求-建設需求,台灣智慧光網,3,實踐街26號前及尊賢街218巷11號旁及實踐街5巷18號旁及尊賢街244號前及承德路7段280巷40號旁及尊賢街242巷20之1號及尊賢街230巷13之1號及尊賢街218巷52號及尊賢街218巷27弄1號旁(共9處),25,4,4,4
121.5404267,25.10485939,0,2015/3/28,2015/3/29,搶修,自來水陽明,1,德行東路190巷44號旁(聖山里),1,2,3,11
121.5349821,25.02161586,0,2015/3/26,2015/3/31,搶修,電信南區,1,浦城街21巷口，20號，33-9號前附近一帶,5,3,4,12
121.5155584,25.11494564,0,2015/3/9,2015/4/3,管線單位需求-建設需求,台灣智慧光網,3,實踐街26號前及尊賢街218巷11號旁及實踐街5巷18號旁及尊賢街244號前及承德路7段280巷40號旁及尊賢街242巷20之1號及尊賢街230巷13之1號及尊賢街218巷52號及尊賢街218巷27弄1號旁(共9處),25,4,4,4
121.5244719,25.0284702,0,2015/3/28,2015/3/28,搶修,自來水西區,1,牯嶺街33號(龍福里),0,1,3,11
121.5336575,25.06432299,0,2015/3/24,2015/3/24,搶修,自來水東區,1,林森北路604號旁,0,1,3,11
121.5532779,25.04784769,0,2015/3/18,2015/3/19,民生需求-舊有用戶,電信北區,4,南京東路3段256巷28弄11號一帶,1,2,4,4
121.5244317,25.10953835,0,2015/3/26,2015/3/28,搶修,陽明山瓦斯,1,西安街1段281巷17~19號旁附近(榮光里),2,2,1,9
121.5515699,25.06448263,0,2015/3/19,2015/3/19,搶修,自來水東區,1,龍江路415巷50號旁,0,1,3,11
121.5536414,25.05515822,0,2015/3/22,2015/3/22,搶修,自來水東區,1,復興北路231巷15號旁,0,1,3,11
121.5198059,25.08196743,0,2015/3/20,2015/6/7,檢修,自來水北區,3,福順里葫東街全線（重慶北路4段至延平北路5段）,79,5,3,3
121.5172447,25.06532966,0,2014/11/3,2015/4/8,市政建設,台電市區,2,環河北路2段(13-189號)及21巷185巷延平北路3段18巷,156,5,2,2
121.5246467,25.04155828,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5246467,25.04155828,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5418379,25.06545178,0,2015/3/28,2015/4/19,市政建設,自來水工總,2,建國北路3段松江路口1處探挖,22,4,3,3
121.5659217,25.04588691,0,2014/10/15,2015/5/31,市政建設,自來水南區,2,"八德路3段以南,市民大道4段以北,光復南路以西,延吉街以東等區塊",228,5,3,3
121.4991812,25.13692404,0,2014/12/1,2015/6/10,檢修,自來水陽明,3,"中央北路3段40巷以東,新興路以南,稻香路以西,中央北路二段以北一帶",191,5,3,3
121.5882874,25.04177868,0,2015/3/18,2015/4/5,民生需求-新建房屋,電信東區,4,永吉路502巷(忠孝東路5段743巷21弄至31弄之間)附近,18,3,4,4
121.5419837,25.05803327,0,2015/3/16,2015/5/15,管線單位需求-既設管線改善,大台北瓦斯,3,民生東路2段147巷11弄28號右前至147巷12弄31號左前,60,4,1,1
121.5246467,25.04155828,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5313718,25.01877611,0,2015/3/7,2015/3/22,管線單位需求-既設管線改善,電信南區,3,師大路212號至218號對面,15,3,4,4
121.5314405,25.02240079,0,2015/3/28,2015/3/28,搶修,自來水西區,1,晉江街55號(頂東里),0,1,3,11
121.5659153,25.04582515,1,2014/10/15,2015/5/31,市政建設,自來水南區,2,"八德路3段以南,市民大道4段以北,光復南路以西,延吉街以東等區塊",228,5,3,3
121.5899212,25.06828646,1,2015/3/4,2015/3/20,管線單位需求-配合拆遷,台電北區,3,瑞光路66巷與26巷20弄口,16,3,2,2
121.589806,25.00711685,1,2015/1/20,2016/2/17,道路維護施工,新工處,5,信義快速道路象山、文山隧道,393,5,6,6
121.5523819,25.01542894,1,2014/12/22,2015/12/31,道路維護施工,新工處,5,、文山區,374,5,6,6
121.5858039,25.07285117,1,2015/3/21,2015/3/22,市政建設,台電北區,2,瑞光路253巷口,1,2,2,2
121.5887744,25.07662085,1,2015/3/13,2015/4/7,管線單位需求-既設管線改善,台灣國際纜網,3,文德路101巷至 內湖路二段口,25,4,4,4
121.5907349,25.07664836,1,2015/3/13,2015/4/7,管線單位需求-既設管線改善,台灣國際纜網,3,文德路101巷至 內湖路二段口,25,4,4,4
121.5235732,25.03668759,1,2015/3/18,2015/3/29,管線單位需求-建設需求,台電市區,3,貴陽街1段(中山南路-公園路),11,3,2,2
121.517886,25.03215232,1,2015/3/24,2015/4/22,民生需求-新建房屋,台電市區,4,博愛路224巷1號對面,29,4,2,2
121.5182038,25.03210246,1,2015/3/24,2015/3/26,民生需求-新建房屋,自來水西區,4,廣州街4巷口與博愛路224巷口內工地旁(南門里),2,2,3,3
121.5909749,25.05891561,1,2015/1/9,2015/5/30,道路維護施工,交工處,5,行善路333巷口至內湖運動公園(行善路北側、行愛路東側、民權東路6段北側、舊宗路2段東西側),141,5,6,6
121.536233,25.11905432,1,2015/3/21,2015/4/5,民生需求-新建房屋,自來水陽明,4,天玉街16巷與天玉街交叉口至天玉街38巷13弄口,15,3,3,3
121.5232924,25.04145042,1,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5213745,25.06865325,1,2015/3/28,2015/3/30,搶修,大台北瓦斯,1,重慶北路3段236巷5弄口等3處,2,2,1,9
121.5394043,25.03227015,1,2015/3/16,2015/3/18,市政建設,公園處,2,信義路2段243巷與新生南路1段170巷巷口,2,2,6,7
121.5882189,25.04224713,1,2015/3/18,2015/4/5,民生需求-新建房屋,電信東區,4,永吉路502巷(忠孝東路5段743巷21弄至31弄之間)附近,18,3,4,4
121.5659149,25.04575494,1,2014/10/15,2015/5/31,市政建設,自來水南區,2,"八德路3段以南,市民大道4段以北,光復南路以西,延吉街以東等區塊",228,5,3,3
121.5916939,25.07660904,0,2015/3/13,2015/4/7,管線單位需求-既設管線改善,台灣國際纜網,3,文德路101巷至 內湖路二段口,25,4,4,4
121.5886707,25.03495372,0,2015/3/23,2015/4/21,市政建設,交工處,2,松智路與松平路-東南、福德街與林口街-東北、松隆路與虎林街-西北、福德街與福德街60巷-西北、永吉路120巷虎林街120巷-東南、忠孝東路5段790巷62弄與大道路-東南六處(三張富台四育大仁大道里),29,4,6,7
121.5174201,25.0247648,0,2015/3/29,2015/3/29,搶修,自來水西區,1,永昌里詔安街232號,0,1,3,11
121.5167227,25.11383041,0,2015/3/9,2015/4/3,管線單位需求-建設需求,台灣智慧光網,3,實踐街26號前及尊賢街218巷11號旁及實踐街5巷18號旁及尊賢街244號前及承德路7段280巷40號旁及尊賢街242巷20之1號及尊賢街230巷13之1號及尊賢街218巷52號及尊賢街218巷27弄1號旁(共9處),25,4,4,4
121.5530484,25.04881197,0,2015/3/29,2015/3/29,搶修,自來水東區,1,南京東路3段256巷20弄2號旁,0,1,3,11
121.5418379,25.06545178,0,2015/3/28,2015/4/19,市政建設,自來水工總,2,建國北路3段松江路口1處探挖,22,4,3,3
121.5238878,25.07267915,0,2015/3/21,2015/3/29,市政建設,台灣智慧光網,2,重慶北路3段335巷56號(哈密公園)及大龍街與哈密街交叉口(人行道)(共2處),8,3,4,4
121.5201701,25.11277609,0,2015/3/16,2015/4/1,市政建設,臺北市政府警察局,2,致遠二路21號對面(JA130),16,3,6,7
121.5521215,25.0386623,0,2015/3/23,2015/5/1,民生需求-舊有用戶,台電市區,4,復興南路1段179號以南18米處至177巷至大安路1段84巷22號前,39,4,2,2
121.5185665,25.04459691,0,2015/3/20,2015/3/20,搶修,自來水西區,1,(光復里)中華路1段21巷10號,0,1,3,11
121.5185689,25.04439865,0,2015/3/20,2015/3/20,搶修,自來水西區,1,(光復里)開封街1段95巷3號,0,1,3,11
121.5186102,25.0436577,0,2015/3/19,2015/3/19,搶修,自來水西區,1,光復里延平南路58號,0,1,3,11
121.5534819,25.0487897,0,2015/3/29,2015/4/1,搶修,自來水東區,1,南京東路3段256巷20弄14號旁,3,3,3,11
121.5199368,25.04331548,0,2015/3/19,2015/3/19,搶修,自來水西區,1,(光復里)漢口街1段77號,0,1,3,11
121.6291361,25.03794008,0,2015/3/29,2015/3/29,搶修,自來水東區,1,舊莊街1段145巷2弄11號(舊莊里),0,1,3,11
121.5250868,25.04301877,0,2015/3/20,2015/3/20,搶修,自來水西區,1,(黎明里)公園路28號,0,1,3,11
121.5250868,25.04301877,0,2015/3/20,2015/3/20,搶修,自來水西區,1,(黎明里)公園路28號,0,1,3,11
121.5248993,25.02993472,0,2015/3/16,2015/3/16,搶修-自來水漏水,自來水西區,1,(龍福里)南昌路1段38號水溝邊,0,1,3,11
121.5198059,25.08196743,0,2015/3/20,2015/6/7,檢修,自來水北區,3,福順里葫東街全線（重慶北路4段至延平北路5段）,79,5,3,3
121.5233404,25.02553114,0,2015/3/3,2015/4/1,管線單位需求-建設需求,台灣智慧光網,3,汀洲路2段1號(瑩雪里共14處CCTV引上預埋管)-詳附件,29,4,4,4
121.5240316,25.02867811,0,2015/3/18,2015/3/18,搶修-自來水漏水,自來水西區,1,(龍福里)牯嶺街22巷1號,0,1,3,11
121.5567696,25.02209527,0,2014/12/29,2015/3/20,市政建設,台電市區,2,敦化南路2段172巷2號至6號前及敦化南路2段172巷口及敦化南路2段182號前,81,5,2,2
121.5155831,25.0269362,0,2015/3/19,2015/3/19,搶修,自來水西區,1,(忠勤里)惠安街41號,0,1,3,11
121.5164845,25.1131857,0,2015/3/9,2015/4/3,管線單位需求-建設需求,台灣智慧光網,3,實踐街26號前及尊賢街218巷11號旁及實踐街5巷18號旁及尊賢街244號前及承德路7段280巷40號旁及尊賢街242巷20之1號及尊賢街230巷13之1號及尊賢街218巷52號及尊賢街218巷27弄1號旁(共9處),25,4,4,4
121.5670643,25.01838194,0,2015/3/29,2015/3/29,搶修,自來水南區,1,和平東路3段391巷33-1號旁,0,1,3,11
121.5164918,25.02411858,0,2015/3/22,2015/3/22,搶修,自來水西區,1,中華路2段409巷口(永昌里),0,1,3,11
121.5179029,25.03210855,0,2015/3/29,2015/3/29,搶修,自來水西區,1,南門里廣州街4巷與博愛路224巷交口,0,1,3,11
121.5295677,25.0424064,0,2015/3/29,2015/3/29,搶修,自來水南區,1,鎮江街5號旁,0,1,3,11
121.5404267,25.10485939,0,2015/3/28,2015/3/29,搶修,自來水陽明,1,德行東路190巷44號旁(聖山里),1,2,3,11
121.5232924,25.04145042,0,2015/3/23,2015/4/30,市政建設,自來水西區,2,襄陽路本線兩側(公園路至重慶南路1段口)(黎明里),38,4,3,3
121.5417547,25.02378733,0,2015/3/29,2015/3/29,搶修,自來水南區,1,溫州街12巷口旁,0,1,3,11
121.5275611,25.03034215,0,2015/3/29,2015/3/31,搶修,自來水南區,1,金華街16-1號旁,2,2,3,11
121.542223,25.05067004,1,2015/3/11,2015/3/15,民生需求-新建房屋,台電市區,4,伊通街66巷9號前,4,3,2,2
121.542223,25.05067004,1,2015/3/11,2015/3/15,民生需求-新建房屋,台電市區,4,伊通街66巷9號前,4,3,2,2
121.5198393,25.08195784,1,2015/3/20,2015/6/7,檢修,自來水北區,3,福順里葫東街全線（重慶北路4段至延平北路5段）,79,5,3,3
121.5523444,25.01543705,1,2014/12/22,2015/12/31,道路維護施工,新工處,5,、文山區,374,5,6,6
121.5333963,25.08580639,1,2015/3/27,2015/3/30,搶修,陽明山瓦斯,1,大東路13-9號旁(大東路與文林路101巷口)附近(義信里),3,3,1,9
121.5909749,25.05891561,1,2015/1/9,2015/5/30,道路維護施工,交工處,5,行善路333巷口至內湖運動公園(行善路北側、行愛路東側、民權東路6段北側、舊宗路2段東西側),141,5,6,6
121.5164895,25.11442811,1,2015/3/3,2015/7/31,管線單位需求-建設需求,自來水陽明,3,尊賢街以東、實踐街49巷以西、尊賢街230巷以南及實踐街以北等一帶,150,5,3,3
121.5149517,25.13723615,1,2015/3/24,2015/3/24,搶修,自來水陽明,1,新民路7號(中心里),0,1,3,11
121.5065777,25.12807662,1,2015/3/30,2015/3/30,搶修,自來水陽明,1,大興街19號(大同里),0,1,3,11
121.5419837,25.05803327,0,2015/3/16,2015/5/15,管線單位需求-既設管線改善,大台北瓦斯,3,民生東路2段147巷11弄28號右前至147巷12弄31號左前,60,4,1,1
121.5726531,25.12402333,0,2015/3/30,2015/3/31,民生需求-舊有用戶,電信士林,4,永公路408~412號間,1,2,4,4
121.5301916,25.03701913,0,2013/7/8,2015/6/27,新設、人手孔新設,台電輸變電,3,紹興南街17~21-3號與仁愛路1段1~19號,719,5,2,2
121.5393908,25.02047924,0,2015/3/20,2015/7/18,市政建設,自來水南區,2,"泰順街以東,新生南路3段以西,和平東路1段以南,辛亥路1段以北等區塊",120,5,3,3
121.5463494,25.0421193,0,2015/3/30,2015/5/7,民生需求-新建房屋,大台北瓦斯,4,建國南路1段65巷內125公尺延伸至155公尺處及65巷內140公尺處向北延伸13公尺,38,4,1,1
121.5386209,25.13151263,0,2012/9/3,2016/1/3,新設、人手孔新設,衛工處,6,"行義路以東,磺溪以西,行義路124巷以北,行義路192巷以南",1217,5,5,5
121.5171567,25.08720353,0,2015/3/27,2015/4/2,民生需求-新建房屋,陽明山瓦斯,4,社正路17巷3號旁至延平北路6段116巷2弄42-1號旁附近(社子里),6,3,1,1
121.6180987,25.07207451,0,2015/3/30,2015/3/30,搶修,自來水東區,1,康寧路3段75巷24弄43號(康寧里),0,1,3,11
121.496639,25.13877989,0,2014/12/1,2015/6/10,檢修,自來水陽明,3,"中央北路3段40巷以東,新興路以南,稻香路以西,中央北路二段以北一帶",191,5,3,3
121.5346434,25.08701933,0,2015/3/30,2015/3/30,搶修,陽明山瓦斯,1,大南路2號旁附近(仁勇里),0,1,1,9
121.585917,25.04211328,0,2015/3/30,2015/3/30,搶修,大台北瓦斯,1,松山路246號前,0,1,1,9
121.6099244,25.05361566,0,2015/3/30,2015/3/30,搶修,台電北區,1,興南街65巷6弄內(東新國小四周),0,1,2,10
121.5069824,25.0338657,0,2015/3/30,2015/3/31,民生需求-舊有用戶,自來水西區,4,西園路1段212巷1號旁(青山里),1,2,3,3
121.5164278,25.11486378,0,2015/3/9,2015/4/3,管線單位需求-建設需求,台灣智慧光網,3,實踐街26號前及尊賢街218巷11號旁及實踐街5巷18號旁及尊賢街244號前及承德路7段280巷40號旁及尊賢街242巷20之1號及尊賢街230巷13之1號及尊賢街218巷52號及尊賢街218巷27弄1號旁(共9處),25,4,4,4
121.587184,25.04058573,0,2015/3/9,2015/4/1,管線單位需求-既設管線改善,台電市區,3,忠孝東路5段703巷1弄32號至38號前,23,4,2,2
121.6223037,25.0689252,0,2015/3/26,2015/4/28,管線單位需求-配合拆遷,電信東區,3,東湖路113巷95弄與189巷46弄口附近,33,4,4,4
121.5349937,25.02168248,0,2015/3/26,2015/3/31,搶修,電信南區,1,浦城街18號附近一帶,5,3,4,12
121.5523267,25.06135972,0,2015/3/14,2015/3/31,管線單位需求-配合拆遷,電信北區,3,復興北路428號一帶,17,3,4,4
121.5409683,25.02335777,0,2015/3/23,2015/4/30,管線單位需求-既設管線改善,大台北瓦斯,3,溫州16巷8~12號前及20巷2~8號前,38,4,1,1
121.5886924,25.03496283,0,2015/3/23,2015/4/21,市政建設,交工處,2,松智路與松平路-東南、福德街與林口街-東北、松隆路與虎林街-西北、福德街與福德街60巷-西北、永吉路120巷虎林街120巷-東南、忠孝東路5段790巷62弄與大道路-東南六處(三張富台四育大仁大道里),29,4,6,7
121.618812,25.07285349,0,2015/3/23,2015/6/19,市政建設,自來水東區,2,康寧路3段99巷39弄.17弄.康寧路3段75巷224弄.康寧路3段189巷163弄.155弄(康寧里),88,5,3,3
121.5240887,25.11029309,0,2015/3/30,2015/3/30,搶修,陽明山瓦斯,1,西安街1段293巷20號旁後巷口附近(榮光里),0,1,1,9
121.5107342,25.11927095,0,2015/3/10,2015/3/31,民生需求-舊有用戶,電信士林,4,公館路432號旁,21,4,4,4
121.5387486,25.056196,0,2015/3/30,2015/3/30,搶修,大台北瓦斯,1,民生東路2段77號右前,0,1,1,9
121.5681211,25.01534686,0,2015/3/1,2016/6/30,道路維護施工,新工處,5,本市大安區，另甲方得視實際需求要求乙方辦理臺北市其他區，並以原合約單價辦理，乙方不得拒絕。,487,5,6,6
121.564575,25.0455447,0,2015/3/30,2015/4/8,搶修,水利處,1,八德路3段158巷7弄47號,9,3,5,13
121.5419588,25.05733,0,2015/3/13,2015/4/24,管線單位需求-既設管線改善,大台北瓦斯,3,民生東路2段147巷5弄民生東路2段147巷6弄及錦州街242巷(民生東路2段147巷6弄至松江路259巷口),42,4,1,1
121.5655876,25.01672334,0,2015/3/30,2015/3/30,搶修,大台北瓦斯,1,和平東路3段346巷29號前,0,1,1,9
121.5562287,25.03276694,0,2015/3/16,2015/3/20,管線單位需求-建設需求,台灣智慧光網,3,四維路45號至43號前,4,3,4,4
121.6161117,25.0689819,0,2015/3/30,2015/4/1,民生需求-舊有用戶,電信東區,4,民權東路6段296巷58號、62號、77號至83號附近,2,2,4,4
121.5312556,25.06484029,0,2015/3/9,2015/4/29,管線單位需求-既設管線改善,台電市區,3,德惠街4號前至農安街1巷16號前,51,4,2,2
121.5928539,25.08765873,0,2014/10/27,2015/4/1,民生需求-舊有用戶,台電北區,4,內湖路3段(324號~318號)及內湖路343巷(326巷3弄口附近)等2處,156,5,2,2
121.5578122,25.03790759,0,2015/3/30,2015/3/31,管線單位需求-既設管線改善,電信北區,3,安和路1段(忠孝東路4段146巷口),1,2,4,4
121.5874395,25.03451686,0,2015/3/23,2015/4/21,市政建設,交工處,2,松智路與松平路-東南、福德街與林口街-東北、松隆路與虎林街-西北、福德街與福德街60巷-西北、永吉路120巷虎林街120巷-東南、忠孝東路5段790巷62弄與大道路-東南六處(三張富台四育大仁大道里),29,4,6,7
121.5349911,25.02157419,0,2015/3/30,2015/3/31,搶修,電信南區,1,浦城街16巷口至22巷口一帶,1,2,4,12
121.6223037,25.0689252,0,2015/3/26,2015/4/28,管線單位需求-配合拆遷,電信東區,3,東湖路113巷95弄與189巷46弄口附近,33,4,4,4
121.5179478,25.11337031,0,2013/8/1,2015/10/30,管線單位需求-既設管線改善,自來水陽明,3,吉利街石牌路1段39巷以東、致遠二路以西、吉利街以南及實踐街以北所圍範圍,820,5,3,3
121.5817077,24.98989926,0,2015/3/28,2015/3/30,搶修,自來水南區,1,新光路1段118巷口旁,2,2,3,11
121.5584998,25.02272497,0,2015/3/4,2015/12/31,道路維護施工,新工處,5,文山,302,5,6,6
121.5401931,25.06470617,0,2015/3/30,2015/4/1,搶修,自來水東區,1,德惠街175號旁,2,2,3,11
121.5145424,25.13357617,0,2015/3/30,2015/3/30,搶修,自來水陽明,1,溫泉路83-1號(溫泉里),0,1,3,11
121.5838408,25.02950983,0,2015/3/30,2015/4/1,民生需求-舊有用戶,電信東區,4,信義路6段76巷8弄47號附近,2,2,4,4
121.5379402,25.06253806,0,2015/3/9,2015/4/1,民生需求-舊有用戶,台電市區,4,新生北路3段25巷49號至52號,23,4,2,2
121.5383219,25.1038677,0,2015/3/30,2015/4/1,民生需求-舊有用戶,電信士林,4,忠誠路1段147巷9~11號前修管,2,2,4,4
121.5383311,25.1038623,0,2015/3/30,2015/4/1,民生需求-舊有用戶,電信士林,4,忠誠路1段147巷9~11號前修管,2,2,4,4
121.5174485,25.02436879,0,2015/3/30,2015/3/30,搶修,自來水西區,1,(永昌里)詔安街220巷1號,0,1,3,11
121.5633661,25.04576623,0,2014/10/15,2015/5/31,市政建設,自來水南區,2,"八德路3段以南,市民大道4段以北,光復南路以西,延吉街以東等區塊",228,5,3,3
121.5323791,25.11048018,0,2015/3/30,2015/3/30,搶修,陽明山瓦斯,1,榮華1路4巷2號旁附近(榮華里),0,1,1,9
121.5188184,25.05657411,0,2014/7/21,2015/4/2,其他(依北市議會函辦理架空線路下地),台電市區,3,歸綏街206巷口至218號至對面及至民樂街72號至149號前及延平北路2段200巷23號及延平北路2段144巷7號邊至23號邊及20弄口,255,5,2,2
121.59539,25.03862694,0,2015/3/30,2015/3/30,搶修,自來水東區,1,福德街310巷35號(百福里),0,1,3,11
121.6190265,25.06295119,0,2015/3/20,2015/3/22,搶修,台電北區,1,安康路口與康寧路3段口(匝道下出口),2,2,2,10
121.563312,25.04542563,0,2014/10/15,2015/5/31,市政建設,自來水南區,2,"八德路3段以南,市民大道4段以北,光復南路以西,延吉街以東等區塊",228,5,3,3
121.6041638,25.0665978,0,2014/11/22,2015/5/17,市政建設,台電北區,2,民權東路6段(186之8號前.173號前.201號前.210巷口及163巷口)共5處,176,5,2,2
121.6186889,25.07217272,0,2015/3/23,2015/6/19,市政建設,自來水東區,2,康寧路3段99巷39弄.17弄.康寧路3段75巷224弄.康寧路3段189巷163弄.155弄(康寧里),88,5,3,3
121.5409683,25.02335777,0,2015/3/23,2015/4/30,管線單位需求-既設管線改善,大台北瓦斯,3,溫州16巷8~12號前及20巷2~8號前,38,4,1,1
121.5467927,24.99063943,0,2015/3/30,2015/3/30,搶修,自來水南區,1,育英街73號對面旁,0,1,3,11
121.5419588,25.05733,1,2015/3/13,2015/4/24,管線單位需求-既設管線改善,大台北瓦斯,3,民生東路2段147巷5弄民生東路2段147巷6弄及錦州街242巷(民生東路2段147巷6弄至松江路259巷口),42,4,1,1
121.5994899,25.06791543,1,2015/3/19,2015/3/21,民生需求-新建房屋,台電北區,4,成功路2段317巷全巷,2,2,2,2
121.5896794,25.00650813,1,2015/1/20,2016/2/17,道路維護施工,新工處,5,信義快速道路象山、文山隧道,393,5,6,6
121.5203179,25.0294328,1,2015/3/30,2015/4/30,民生需求-新建房屋,台電市區,4,南海路41號植物園旁,31,4,2,2
121.5523242,25.01535389,1,2014/12/22,2015/12/31,道路維護施工,新工處,5,、文山區,374,5,6,6
121.5203179,25.0294328,1,2015/3/30,2015/4/30,民生需求-新建房屋,台電市區,4,南海路41號植物園旁,31,4,2,2
121.5860394,25.04009537,1,2015/3/23,2015/5/21,市政建設,交工處,2,松山路本線與(虎林街70巷及松山路249巷、虎林街89巷、虎林街119巷交叉)等3處(長春里、永春里、富台里、四維里),59,4,6,7
121.5203179,25.0294328,1,2015/3/30,2015/4/30,民生需求-新建房屋,台電市區,4,南海路41號植物園旁,31,4,2,2
121.5159226,25.11464037,1,2015/3/3,2015/7/31,管線單位需求-建設需求,自來水陽明,3,尊賢街以東、實踐街49巷以西、尊賢街230巷以南及實踐街以北等一帶,150,5,3,3
121.5399264,25.0635919,0,2015/3/31,2015/3/31,搶修,自來水東區,1,德惠街170巷18號旁,0,1,3,11
121.5386209,25.13151263,0,2012/9/3,2016/1/3,新設、人手孔新設,衛工處,6,"行義路以東,磺溪以西,行義路124巷以北,行義路192巷以南",1217,5,5,5
121.5401415,25.02102506,0,2015/3/20,2015/7/18,市政建設,自來水南區,2,"泰順街以東,新生南路3段以西,和平東路1段以南,辛亥路1段以北等區塊",120,5,3,3
