X,Y
312340.03,2770930.443
307584.118,2770450.527
310112.672,2775266.013
308413.35,2769521.14
300626.137,2781024.022
302078.14,2771834.188
306291.901,2768055.457
304920.647,2772400.106
305311.737,2769959.365
303123.912,2777078.812
310922.663,2775111.48
306382.847,2767806.071
311273.684,2772029.7
303123.912,2777078.812
304484.113,2770773.835
304434.877,2777996.992
306540.162,2772021.203
302530.451,2769071.075
306059.615,2768306.624
305748.66,2771145.281
308270.959,2771543.62
304619.146,2782679.692
304952.899,2774864.246
303405.213,2769502.705
301570.129,2778712.364
306480.853,2765234.82
302736.67,2769147.369
303925.036,2770888.583
306204.39,2765378.433
302626.616,2779556.176
302422.664,2769551.589
306195.527,2765376.317
300519.569,2769103.241
302609.1,2779512.205
309715.135,2773704.899
300734.244,2768496.386
303939.93,2768564.423
304182.433,2770753.913
304959.445,2767790.335
304529.145,2765726.81
302646.38,2779587.602
303901.505,2779816.6
308944.871,2772791.993
300510.233,2768671.183
302438.875,2771877.219
306973.956,2772215.021
305112.754,2769016.597
303480.04,2780505.737
306022.352,2763679.371
305741.962,2769503.015
309685.179,2773655.639
309794.616,2772375.559
303489.988,2777803.478
302788.258,2771249.719
303609.375,2777756.978
302149.739,2778748.942
306037.681,2770948.71
300211.39,2769795.984
300691.269,2768895.081
304960.747,2767787.732
309682.676,2773657.604
303208.513,2771335.306
301593.254,2778368.193
304887.505,2770740.76
304524.382,2765725.223
300511.008,2769105.019
303846.576,2768752.007
305344.953,2781017.473
305680.65,2771895.032
305679.967,2769732.204
304621.31,2771353.098
308262.224,2772990.875
304813.011,2768828.416
302826.16,2770756.595
301397.356,2779358.294
312006.754,2769458.119
312059.671,2769335.088
312116.292,2769066.006
303304.371,2771387.86
302544.632,2769018.794
301239.834,2768795.296
303290.497,2768037.894
303846.576,2768752.007
304765.226,2764924.195
302646.38,2779587.602
309625.706,2773707.281
303278.273,2768282.852
304763.374,2764919.036
303576.361,2768620.775
302994.388,2769732.664
301854.915,2776539.578
300557.621,2768982.573
304245.519,2766404.066
309682.676,2773657.604
300557.621,2768982.573
302650.693,2779594.011
302654.397,2779592.424
302671.595,2779583.692
305440.397,2769537.392
302530.451,2769071.075
308270.959,2771543.62
303487.21,2777792.894
309715.135,2773704.899
305472.025,2769681.113
305748.66,2771145.281
309715.135,2773704.899
309715.135,2773704.899
304182.433,2770753.913
306907.879,2771233.682
302745.995,2775120.712
304959.445,2767790.335
300559.283,2769026.189
312089.568,2769186.128
305320.506,2781053.35
309685.179,2773655.639
305218.032,2769922.062
305679.967,2769732.204
305207.098,2769908.468
303576.361,2768620.775
305302.835,2768976.882
301305.557,2769029.849
301571.342,2769011.7
301533.417,2770583.572
302530.451,2769071.075
301403.464,2778687.486
306874.963,2770684.037
303972.981,2773371.65
305486.161,2766124.015
302710.767,2779568.275
301272.741,2778693.147
302345.398,2771685.676
302544.632,2769018.794
306184.329,2765374.56
303272.742,2773328.969
302650.957,2779594.011
300718.093,2769035.455
306214.656,2765849.481
304516.141,2766025.825
305584.063,2768267.547
300613.653,2769703.92
305610.158,2768269.972
304181.586,2770756.876
305640.548,2768266.104
311655.541,2773069.999
300567.023,2769748.46
305743.732,2769731.674
306177.615,2765370.612
303999.996,2780339.019
303882.949,2768195.158
304619.146,2782679.692
300355.063,2769365.13
309787.528,2771464.139
305682.978,2771895.032
300497.57,2769808.033
305590.697,2767921.113
303480.04,2780505.737
301910.323,2781113.256
305322.27,2781056.568
302964.779,2777810.7
308874.026,2771415.707
304693.144,2768823.933
304849.196,2770198.326
308473.19,2774640.918
312116.292,2769066.006
303272.742,2773328.969
302678.235,2769310.883
306177.615,2765370.612
303616.029,2771744.065
300714.409,2769046.416
302626.616,2779556.176
305763.368,2769352.408
306847.399,2764908.853
308405.394,2770947.713
302544.632,2769018.794
306262.877,2765824.08
305821.862,2769455.704
299909.378,2768907.967
304341.379,2773374.047
301273.27,2778693.412
302626.616,2779556.176
302626.616,2779556.176
302530.451,2769071.075
304182.433,2770753.913
306184.329,2765374.56
306851.103,2764911.764
305306.264,2781073.222
302376.7,2771679.847
308187.641,2770190.452
307999.438,2770037.734
303781.848,2772952.271
308052.384,2770428.179
307780.447,2770753.934
307970.432,2771482.534
305318.652,2764776.974
304218.866,2778108.319
300701.794,2770910.474
302932.734,2772780.723
302542.093,2769028.107
301396.055,2778655.736
307356.794,2764423.229
306312.998,2772620.602
308490.105,2771094.385
303691.342,2769471.905
301403.862,2775771.723
307798.784,2770757.563
303750.314,2770545.932
305558.2,2770849.522
304619.146,2782679.692
305382.296,2768126.532
302710.767,2779568.275
300198.264,2769403.641
304177.124,2770750.441
311405.649,2772902.178
300568.657,2769752.397
303637.291,2772294.308
305344.953,2781017.473
302646.38,2779587.602
302869.461,2768499.779
302284.513,2775105.639
308624.988,2773324.207
301258.204,2778692.993
303101.575,2771594.864
304200.786,2770410.532
310518.521,2775782.598
309787.528,2771464.139
307362.945,2764422.899
312392.574,2773935.206
305053.363,2765374.091
303838.502,2770501.632
305560.052,2770849.125
303583.423,2769511.697
303421.455,2780601.678
303355.833,2768616.749
303696.593,2769498.248
302640.863,2772923.597
304218.778,2770537.531
305385.103,2768129.65
303187.498,2773009.583
308851.39,2770475.158
308732.9,2772952.683
305488.97,2768215.33
303691.342,2769471.905
299927.721,2776550.951
299927.721,2776550.951
304763.374,2764919.036
300691.269,2768895.081
305502.093,2769064.554
300143.913,2768411.391
304289.811,2771834.64
302935.186,2770934.288
300717.405,2770927.804
312041.267,2773911.2
308081.156,2774345.912
302667.018,2779632.317
309443.407,2773500.407
307804.788,2770760.073
300691.269,2768895.081
305310.981,2781067.003
300540.639,2768513.383
300717.405,2770927.804
302313.35,2768769.839
303101.575,2771594.864
303696.593,2769498.248
305493.711,2768219.828
304177.124,2770750.441
309443.407,2773500.407
309446.053,2773513.636
306255.051,2769445.032
307418.756,2769027.686
307970.432,2771482.534
303691.342,2769471.905
300604.994,2769707.239
300636.917,2781151.582
304293.965,2778078.164
300032.551,2777176.873
300256.603,2769430.607
304619.146,2782679.692
297203.818,2779471.52
304177.124,2770750.441
301272.741,2778693.147
307778.595,2770759.543
303101.575,2771594.864
300805.339,2781640.475
305488.97,2768215.33
304289.301,2771836.311
300792.809,2781620.63
309714.497,2773703.609
303639.298,2772826.986
302314.408,2768766.928
300795.885,2769195.202
305647.577,2769315.386
302869.461,2768499.779
308300.187,2769924.126
301733.579,2772532.362
303421.455,2780601.678
305917.482,2770497.932
304284.613,2766067.705
305680.549,2769766.832
302899.937,2779532.877
305493.711,2768219.828
301407.565,2778658.117
309175.612,2776049.81
303045.364,2771379.886
303691.342,2769470.317
306428.149,2769423.754
299636.422,2769032.643
308405.285,2773522.075
306343.38,2775355.497
306466.902,2764216.919
302929.318,2772767.584
301272.741,2778693.147
300805.339,2781640.475
297203.818,2779471.52
,
306466.902,2764216.919
300619.282,2769707.372
300798.7,2781621.416
300808.518,2781645.634
300795.885,2769195.202
303038.584,2775355.061
305832.004,2771011.667
305842.455,2771007.83
305493.711,2768219.828
311266.913,2772075.014
311246.52,2772064.77
304979.351,2765737.408
301064.388,2770323.787
306899.342,2770313.251
307390.269,2771215.633
306552.086,2769705.178
311773.25,2773553.286
306035.009,2771003.289
304145.273,2778431.49
303890.456,2769120.173
302736.935,2769148.428
304619.146,2782679.692
301292.018,2771629.883
299522.065,2768756.244
307886.541,2771486.235
305842.455,2771007.83
307094.941,2778449.464
303117.99,2771586.55
304274.571,2771824.48
307074.195,2778442.894
300793.89,2768779.69
303657.534,2770235.316
305619.025,2768308.312
308115.128,2775153.81
302935.138,2772774.357
310742.228,2775220.734
301272.741,2778693.147
302837.184,2773902.728
303480.04,2780505.737
309294.813,2773515.678
307797.682,2767962.213
304119.876,2768488.807
307110.356,2769860.593
306355.981,2767959.254
309714.497,2773703.609
306554.716,2771887.127
303202.064,2782705.498
305552.121,2769732.405
300798.7,2781621.416
304223.118,2773016.326
302834.384,2773903.42
305270.737,2781084.602
301734.426,2772523.472
309372.473,2770226.766
305623.581,2768304.286
307331.057,2769654.882
309294.813,2773515.678
303339.271,2779060.828
306393.488,2769437.645
300722.013,2770188.581
302177.071,2775083.269
303785.457,2777840.611
304461.678,2770774.353
304131.015,2769883.389
306543.272,2771898.948
301236.182,2768792.435
309131.144,2770231.763
303192.113,2777263.621
306428.867,2769018.083
300722.013,2770188.581
300808.518,2781645.634
305376.256,2775102.001
305145.363,2769773.437
302886.039,2770740.427
304378.33,2777955.95
301262.951,2778714.843
304319.638,2775474.477
303174.957,2770763.096
302194.335,2775019.505
300808.518,2781645.634
300808.518,2781645.634
305598.344,2767901.855
300034.134,2777176.873
305246.846,2781099.07
305842.455,2771007.83
299928.977,2776551.17
299928.977,2776551.17
302194.335,2775019.505
302590.431,2768858.143
300705.999,2770914.566
300680.033,2770880.44
307128.518,2771916.836
308944.871,2772791.993
306076.949,2768556.708
300574.066,2769971.73
309422.827,2773514.262
310555.811,2775296.518
304380.909,2777944.387
307059.62,2771912.709
304529.145,2765726.81
304910.399,2771525.294
307101.773,2771918.303
306966.741,2771943.415
304763.374,2764919.036
302545.479,2769028.953
302748.892,2768805.063
302379.54,2771676.873
306387.221,2768358.184
302075.626,2771849.798
307084.597,2771913.979
304461.308,2767133.93
303738.009,2770403.081
310555.811,2775296.518
303361.111,2770590.358
303112.771,2772304.221
306825.68,2769085.963
305214.461,2781118.12
305053.363,2765370.123
308711.549,2774375.572
303290.497,2768037.894
307084.597,2771913.979
304974.853,2765736.085
309704.516,2773674.922
307084.597,2771913.979
305029.682,2765794.794
307058.985,2771918.847
304128.498,2772315.059
304516.141,2766025.825
304461.308,2767133.93
306259.57,2765819.847
304333.653,2766115.569
303616.029,2771744.065
308290.577,2770568.661
306872.055,2764937.672
307683.231,2769750.872
306053.665,2768576.286
307362.945,2764422.899
302081.182,2771849.533
308263.811,2772987.965
305318.652,2764776.974
305198.941,2781134.284
308724.902,2772947.742
307789.05,2770766.747
306543.548,2772021.415
310949.293,2772002.276
304460.537,2767146.87
302306.044,2776793.197
306851.103,2764911.764
302313.981,2776796.505
307362.945,2764422.899
308726.078,2772961.387
305318.652,2764776.974
310949.293,2772002.276
304439.906,2767341.27
301519.202,2771224.895
302935.186,2770934.288
306049.961,2768567.82
303972.981,2773371.65
307560.064,2771636.058
300654.409,2770297.384
311656.385,2774042.445
304341.379,2773374.047
303115.768,2772321.12
300501.581,2769809.815
302733.734,2770594.935
305380.209,2767734.086
300505.799,2768677.131
307966.074,2771485.607
303500.984,2772237
300515.905,2768913.524
300972.687,2770876.432
300794.818,2768788.641
299522.065,2768756.244
305584.063,2768267.547
305640.548,2768266.104
305609.874,2768269.745
306053.665,2768576.286
300143.913,2768411.391
300745.12,2768495.518
300582.046,2769729.63
305793.733,2767890.976
300721.225,2769035.916
303720.909,2769470.317
305821.862,2769455.704
299911.494,2768909.872
301236.182,2768792.435
303886.653,2768195.952
303604.621,2768939.082
303604.489,2768938.818
303575.324,2768357.49
306543.272,2771898.948
303293.171,2769005.558
303405.213,2769502.705
301854.519,2773915.761
309709.148,2773661.493
302736.67,2769147.369
302736.935,2769148.428
302682.203,2769308.501
309662.462,2773662.34
309709.148,2773661.493
309675.797,2773653.45
304397.127,2767320.291
307886.541,2771486.235
303165.638,2769833.681
308944.871,2772791.993
304257.636,2778119.404
301396.938,2778641.403
304619.146,2782679.692
305182.076,2781194.638
305322.075,2772389.824
303747.697,2770214.5
300933.909,2775925.169
304151.084,2772835.957
306969.791,2771947.388
305852.657,2771013.141
305217.622,2770744.787
302899.004,2779538.082
305709.225,2771893.974
305860.834,2770498.165
300726.486,2770398.775
307153.33,2770669.406
303577.12,2770678.217
302973.409,2770781.135
309169.463,2775705.296
302899.004,2779538.082
304242.924,2778105.734
304034.609,2772313.481
303364.799,2769821.147
309682.676,2773657.604
305745.494,2771085.093
305190.331,2781147.33
299730.716,2769940.027
309655.292,2773657.472
311584.168,2773583.749
305186.203,2781164.158
306100.469,2766200.087
305346.961,2768204.812
306100.469,2766200.087
308944.871,2772791.993
305845.689,2768064.126
304329.949,2766115.833
304284.613,2766067.705
301238.677,2778685.789
301239.111,2778684.271
304619.146,2782679.692
301880.552,2772734.407
312118.973,2771814.717
309669.314,2773657.472
301004.985,2776077.57
300638.637,2781152.773
303158.589,2769593.352
305122.902,2766039.999
304096.903,2773404.8
301999.795,2769430.774
305185.568,2781177.492
303949.803,2771943.196
304151.084,2772835.957
306022.352,2763679.371
302805.117,2771036.647
302743.745,2770634.31
302284.513,2775105.639
303853.673,2772475.685
306076.949,2768556.708
303773.076,2772232.459
301228.725,2770883.578
303158.337,2776472.657
305245.553,2764488.149
307383.485,2770618.848
302194.335,2775019.505
300811.435,2781654.818
301259.164,2778690.341
305185.568,2781177.492
303681.618,2770130.267
303735.231,2770129.782
303988.09,2780345.369
305182.076,2781194.638
300792.809,2781620.63
301994.865,2770147.438
303999.996,2780339.019
304939.693,2767799.716
308944.871,2772791.993
308874.026,2771415.707
300933.317,2775925.111
308687.212,2771014.525
312166.601,2771816.558
306606.795,2768452.65
301867.007,2781114.548
303407.31,2779409.151
308290.577,2770560.987
305118.985,2770753.464
308299.065,2769923.981
303636.66,2772831.788
302625.351,2779551.743
306825.68,2769085.963
306825.68,2769085.963
306825.68,2769085.963
309130.993,2770232.951
312833.28,2770323.239
306100.469,2766200.087
306291.258,2768358.489
307383.485,2770618.011
308490.105,2771094.385
300669.373,2779896.895
308708.674,2774374.853
311584.168,2773583.749
301854.519,2773915.761
302663.269,2779374.788
297140.155,2779996.716
301297.982,2775935.254
302542.064,2772800.323
302649.317,2779601.233
303506.659,2772495.595
307557.206,2771643.678
307128.518,2771916.836
300653.471,2781016.403
302722.66,2779542.853
302626.616,2779556.176
304955.457,2767804.159
307383.485,2770618.848
301946.439,2781105.451
301867.007,2781114.548
306311.645,2771670.487
301428.239,2781223.755
308965.079,2772827.974
300422.923,2781609.75
312377.026,2770602.429
305344.953,2781017.473
300158.613,2769260.086
305411.863,2769824.268
303806.871,2771960.886
309564.221,2775107.961
304912.351,2770212.861
301502.952,2778707.612
305244.128,2764495.274
309655.283,2774970.072
309625.706,2773707.281
309714.497,2773703.609
301593.237,2778716.317
305188.426,2781151.457
304938.566,2767802.342
308965.079,2772827.974
304796.193,2770273.697
300415.909,2781693.511
302274.516,2773176.049
300188.186,2769300.608
302263.786,2775716.509
303020.265,2772765.776
301449.128,2775729.694
301449.666,2775727.366
301700.612,2781107.969
304722.695,2772092.649
302372.239,2771347.133
311867.528,2771908.827
301588.64,2770193.563
305198.512,2781152.572
308556.581,2764216.798
306477.385,2765230.047
311800.01,2773964.049
311574.577,2773578.166
300022.043,2769691.633
312175.553,2771821.59
312117.615,2771815.375
302773.031,2770863.784
305617.623,2764651.575
312852.549,2770302.522
311545.131,2774005.866
305068.442,2781058.312
304912.351,2770212.861
311799.374,2773968.918
304217.242,2766117.241
305306.264,2781073.222
311867.528,2771908.827
304942.432,2767809.588
311773.25,2773553.286
311766.335,2773550.454
308965.079,2772827.974
312392.83,2773937.897
312392.83,2773937.897
307383.485,2770618.848
300023.035,2769691.898
304319.638,2775474.477
303202.064,2782705.498
311540.829,2774003.129
302421.898,2774094.176
301880.235,2772734.483
306965.845,2777636.16
303039.388,2775353.518
310516.61,2775782.871
308851.39,2770475.158
310558.722,2775299.163
306311.645,2771670.487
309669.314,2773657.472
307803.373,2767956.521
300431.377,2769360.672
307383.485,2770618.848
305560.052,2770849.125
306556.536,2765361.147
306428.867,2769018.083
309656.847,2774968.214
306567.717,2765339.74
304908.911,2770212.861
304805.759,2765784.137
312288.682,2771927.494
305217.622,2770744.787
305145.363,2769771.717
312377.026,2770602.429
303583.423,2769511.697
303364.799,2769821.147
305322.075,2772389.824
305324.933,2772392.893
302338.473,2770511.946
304940.547,2767799.693
302773.031,2770863.784
301933.931,2770152.703
302323.867,2768784.259
304796.193,2770273.697
305118.985,2770753.464
306606.347,2768453.167
306355.981,2767959.254
304455.239,2767150.82
305488.97,2768215.33
305849.129,2768069.153
305128.988,2766044.828
308965.079,2772827.974
305004.976,2767278.74
311867.528,2771908.827
302805.727,2772898.736
300485.54,2781489.456
302805.464,2779168.262
303803.278,2772078.385
308965.079,2772827.974
308060.629,2769671.483
303834.853,2778087.555
302805.464,2779168.262
306417.921,2768998.454
303143.845,2776254.677
308907.613,2770936.957
303547.715,2768579.57
304376.936,2764911.227
303132.445,2771368.327
300771.42,2769550.661
304598.839,2766277.275
304598.839,2766277.275
302808.272,2771910.95
305200.278,2780878.882
302903.582,2771721.853
305099.43,2771795.853
301622.097,2770665.102
304950.959,2767797.853
312723.286,2774380.207
302798.487,2779158.823
311794.318,2773908.441
302239.472,2771446.466
301819.075,2781252.007
312807.578,2774343.436
304520.973,2765397.905
305293.343,2768937.289
304672.617,2768365.147
304869.181,2765637.19
304411.559,2767288
306165.68,2772442.81
304875.927,2765634.942
305066.455,2781056.464
308940.138,2774216.839
303306.977,2779309.65
312429.563,2770463.574
306700.195,2769128.726
300681.303,2781165.425
300691.466,2781174.007
304715.533,2770893.002
304311.84,2767236.724
311952.531,2772121.705
306364.588,2771836.42
308786.159,2772632.788
302915.051,2772155.877
302914.646,2772156.079
300005.212,2769687.603
300005.212,2769687.603
308913.014,2770760.927
302942.223,2776547.687
306644.384,2771858.245
312813.869,2770329.421
309720.614,2772300.681
308916.056,2770774.235
305235.754,2780885.719
308922.661,2770775.966
303682.874,2779022.559
304174.268,2767130.113
302084.679,2771041.768
308785.173,2772636.238
301621.568,2770663.117
304376.936,2764911.227
308926.168,2770899.075
301530.227,2781475.147
305293.343,2768937.289
311776.556,2771979.537
305099.43,2771795.853
304541.644,2765399.095
312530.827,2770653.033
303132.445,2771368.327
303077.524,2776862.466
302903.582,2771721.853
302808.272,2771910.95
308781.23,2772635.252
303864.161,2773452.228
309607.923,2771315.881
312049.391,2771122.209
301568.421,2774424.991
304911.919,2767809.564
306062.044,2769761.335
303159.774,2775846.398
312165.361,2771816.437
303006.067,2776732.749
306228.891,2766427.141
312077.974,2771708.437
301873.439,2770689.287
301004.208,2781854.048
301581.915,2774405.363
308781.23,2772635.252
302805.678,2779169.203
299817.71,2769516.884
303951.172,2770878.143
301581.915,2774405.363
309356.775,2771827.366
309766.511,2775674.275
303379.626,2779096.181
304965.795,2767822.175
308781.23,2772635.252
305617.623,2764651.575
302609.1,2779512.205
304266.385,2778121.094
305310.323,2769964.592
310699.43,2772913.881
304289.379,2771216.679
306567.968,2765337.037
302969.138,2771307.256
307045.16,2764451.841
305238.376,2772339.551
305317.54,2780828.85
306114.784,2769792.663
301071.522,2769259.513
304878.512,2772188.054
305766.165,2769673.843
303852.445,2768798.336
301293.554,2778660.34
306214.656,2765849.481
303693.447,2779314.767
303054.474,2777044.381
302686.895,2769133.316
303808.48,2769761.778
302673.265,2770188.888
303189.212,2769594.956
304618.333,2766010.458
299767.49,2769758.852
302785.448,2779130.864
304877.316,2765634.479
305055.89,2769691.364
304598.839,2766277.275
306551.957,2765343.765
307364.512,2769071.822
306115.511,2769793.06
310900.298,2774111.472
304348.324,2769527.882
301335.623,2778669.6
302681.537,2776944.651
305317.54,2780828.85
302892.878,2769448.186
302892.878,2769448.186
302892.878,2769448.186
302892.878,2769448.186
304217.242,2766117.241
301299.11,2778667.484
307044.631,2764458.721
301317.631,2778662.721
310720.775,2772920.726
310912.469,2774114.117
304937.617,2767801.258
307607.797,2770938.171
301436.845,2778281.746
312425.354,2770466.224
302333.966,2769286.091
303966.593,2779823.744
303986.965,2779826.654
302785.448,2779130.864
310738.565,2772922.619
302673.265,2770188.888
303794.858,2769002.877
302805.678,2779169.203
302794.301,2779148.301
307029.232,2769272.022
305310.323,2769964.592
304640.107,2771503.557
302181.429,2771685.813
302298.775,2771960.884
304400.568,2772249.537
303265.405,2770323.708
306405.864,2764658.246
305276.826,2780861.02
300799.082,2769926.308
302442.593,2768340.989
303338.827,2768040.914
302332.488,2769243.622
306223.607,2768103.938
312393.913,2770582.104
304204.33,2772568.378
308678.871,2770993.82
305186.842,2768611.572
304782.138,2767612.995
307029.232,2769272.022
303422.327,2769693.019
307906.522,2771489.703
305384.11,2767739.431
302609.1,2779512.205
307356.794,2764423.229
305915.888,2770409.113
305276.826,2780861.02
306496.68,2773760.819
300798.92,2769924.977
300600.368,2770419.098
303901.505,2779816.6
304299.522,2769079.771
302230.325,2778067.155
300599.204,2770427.565
305307.915,2780830.328
306347.981,2767805.748
310754.219,2772931.988
302151.124,2771634.849
300600.368,2770419.098
302332.488,2769243.622
301970.205,2778832.051
307070.627,2768794.771
308454.802,2774054.009
308785.173,2772636.238
306114.421,2769466.188
307380.521,2764008.86
307798.227,2770756.792
302320.075,2769309.11
302934.021,2772806.561
306434.445,2764317.102
303269.306,2769697.499
303692.271,2769498.722
300990.575,2769189.127
305205.928,2768814.21
305311.09,2780826.889
306419.321,2765087.292
302763.275,2773256.468
304204.33,2772568.378
302967.725,2776428.439
310794.409,2772939.673
303315.507,2768075.771
301472.641,2771067.016
303312.494,2779311.299
303312.494,2779311.299
305335.967,2768194.044
302176.192,2771630.757
306446.549,2763747.635
305589.13,2767900.38
304699.898,2767205.855
307345.992,2764017.83
310750.806,2772893.985
307798.227,2770756.792
302333.966,2769286.091
305758.229,2768101.122
301608.52,2770678.622
306863.738,2772096.972
304678.902,2771421.627
305629.271,2768287.416
303773.976,2777998.706
305307.915,2780830.328
300589.57,2769315.35
310794.409,2772939.673
302320.075,2769309.11
306431.311,2764318.444
302852.502,2776606.834
302857.302,2776609.325
302852.502,2776606.834
302934.021,2772806.561
305832.486,2774663.535
305826.841,2774567.058
304945.76,2767806.619
308241.785,2774051.275
308454.802,2774054.009
309768.114,2775255.58
302874.284,2768986.95
302209.352,2771495.697
303997.304,2773040.509
302852.502,2776606.834
305307.915,2780830.328
310794.409,2772939.673
302762.452,2773238.393
304582.101,2768375.828
299801.323,2768537.34
304115.003,2767184.795
308325.132,2770529.85
301619.392,2774839.788
304876.26,2768271.246
303339.885,2768041.443
308196.818,2767628.895
303678.828,2767927.022
305181.937,2768518.69
304985.639,2765746.038
306210.26,2768145.673
302709.868,2769093.432
308573.984,2765744.228
301729.626,2770810.58
305356.333,2780782.703
310794.409,2772939.673
306217.017,2770767.701
302641.602,2779557.799
308011.322,2767929.227
305056.875,2770793.378
305060.314,2770793.114
302691.065,2771581.941
302852.502,2776606.834
308711.894,2766915.434
304945.864,2767800.419
302834.019,2776606.778
306228.891,2766427.141
303288.864,2772301.462
308920.3,2770769.761
301076.926,2778778.858
308916.897,2770765.358
308912.508,2770771.92
308781.23,2772635.252
302280.45,2772135.672
301635.347,2781441.46
308923.228,2770896.528
303510.778,2773016.147
308904.403,2770931.208
302785.448,2779130.864
302805.678,2779169.203
302794.301,2779148.301
304047.723,2773041.272
303208.188,2772194.664
300798.097,2769914.618
300590.148,2770384.805
308916.897,2770765.358
310829.087,2772950.353
300877.583,2768095.888
308920.3,2770769.761
302105.968,2769456.915
309606.405,2771314.584
307049.113,2768783.005
309151.53,2773071.153
300844.127,2770068.894
308904.072,2770932.267
306113.262,2769794.978
303569.642,2770094.605
311776.033,2771978.876
301932.082,2768970.806
300022.043,2769691.633
308138.83,2771226.394
300004.476,2769687.84
300004.476,2769687.84
311955.144,2772128.439
301607.038,2770679.786
301527.16,2771080.021
299816.651,2769517.347
304771.278,2768322.118
307297.581,2770901.303
306215.684,2768137.868
304669.23,2768365.571
305591.547,2768142.988
300772.412,2769552.612
308241.785,2774051.275
309726.691,2772298.227
303288.864,2772301.462
305940.316,2770548.376
306476.302,2772375.026
312045.65,2771122.434
300747.795,2768935.473
302424.102,2769314.697
303805.57,2769762.042
312526.203,2770652.887
302102.37,2769457.974
312811.609,2770329.189
304715.533,2770893.002
301874.376,2770811.352
303951.172,2770878.143
312428.025,2770463.163
312422.397,2770467.758
304713.085,2770892.539
302892.878,2769448.186
312729.719,2774384.024
309445.307,2774686.458
312677.942,2774364.37
311808.489,2773883.606
303793.588,2769002.877
302239.472,2771446.466
303514.24,2773037.541
310081.781,2775154.323
302915.051,2772155.877
307025.951,2769272.022
308942.486,2774216.918
306163.828,2772437.783
303997.304,2773040.509
302797.428,2768165.798
303514.24,2773037.541
310829.087,2772950.353
303864.161,2773452.228
306010.558,2770206.395
303997.304,2773040.509
301618.2,2770497.246
300621.307,2781237.921
302852.502,2776606.834
301844.827,2781228.757
301599.771,2781439.664
302797.428,2768165.798
308709.023,2766911.524
308322.888,2768258.505
304947.407,2767806.438
308704.467,2766828.404
303377.631,2772315.616
303288.864,2772301.462
303650.435,2773067.942
302177.136,2770883.132
302439.285,2772900.048
301527.16,2771080.021
305480.91,2774597.02
302800.286,2768168.655
302233.985,2773685.206
303366.36,2772310.537
308293.657,2774167.73
303997.304,2773040.509
308786.159,2772632.788
307513.984,2769048.027
305265.746,2776690.026
302437.856,2772910.684
303655.515,2773068.365
303028.267,2773223.312
303362.947,2772308.024
303997.304,2773040.509
303779.344,2773214.065
311448.965,2771700.655
307450.468,2771067.617
303997.304,2773040.509
308232.166,2774107.957
308692.524,2766841.002
308293.657,2774167.73
302757.742,2773171.252
301109.621,2778744.866
303125.245,2772198.851
300699.942,2770912.855
302386.229,2768663.891
304696.066,2772020.991
304619.146,2782679.692
300625.339,2781290.836
302198.945,2771736.213
307378.254,2771518.812
305277.174,2768454.24
305610.808,2769060.355
304398.269,2764822.258
303392.995,2773212.751
303523.928,2777764.208
306562.773,2765231.343
309053.845,2774263.403
303481.652,2780634.733
310321.835,2772223.888
301537.358,2771100.218
301274.957,2768737.263
301311.478,2778765.172
302214.171,2769328.731
301330.898,2771791.401
303533.75,2767686.288
303644.482,2776456.845
308886.592,2771425.47
309661.704,2773348.586
307730.61,2766170.673
302968.585,2776428.307
301405.299,2778641.234
304377.35,2773290.979
304083.377,2772500.684
305295.477,2774824.069
300377.115,2767985.208
302386.229,2768663.891
312221.828,2773701.557
312221.828,2773701.557
304396.764,2764823.538
302357.822,2771961.014
303727.04,2768083.812
302727.607,2772938.857
308093.856,2774364.697
305732.232,2768392.837
305769.171,2769643.818
300717.405,2770927.804
302673.265,2770188.888
303308.39,2768080.528
302664.101,2778509.492
307796.895,2771013.38
304398.269,2764822.258
301195.771,2769346.151
305278.655,2768454.029
309092.263,2770327.165
311340.805,2773537.526
303779.344,2773214.065
307730.874,2766176.758
300070.891,2770112.211
304700.596,2771332.88
303301.025,2777241.319
304700.596,2771332.88
304700.596,2771332.88
304034.266,2779987.983
304396.764,2764823.538
310329.296,2772215.792
300699.942,2770912.855
304663.599,2765610.135
303898.457,2779011.798
301311.478,2778765.172
303898.457,2779011.798
306563.963,2765234.783
301508.325,2778644.113
301783.463,2771629.318
302185.25,2771680.434
302358.044,2771963.32
304663.599,2765610.135
304663.599,2765610.135
302919.059,2777417.612
301537.358,2771100.218
304438.733,2773305.161
304040.186,2779985.315
308093.856,2774364.697
303308.39,2768080.528
302176.192,2771630.757
304663.599,2765610.135
303308.39,2768080.528
303308.39,2768080.528
308689.351,2766736.385
304862.517,2767786.004
308324.231,2774147.805
302670.132,2778505.271
304708.428,2771309.914
302437.108,2768342.354
306427.662,2763737.796
307607.797,2770938.171
305790.406,2771947.934
307789.125,2770760.39
305610.808,2769060.355
301173.449,2778783.427
302673.265,2770188.888
302783.777,2773265.231
306898.74,2768866.553
304799.316,2771288.314
302046.861,2771660.254
303366.192,2769352.957
301444.653,2772580.45
301181.664,2780005.771
300482.681,2781487.119
303481.115,2780633.927
301301.58,2778697.116
302383.436,2768794.619
304672.131,2765598.559
303905.071,2778996.452
304384.942,2778063.115
304619.146,2782679.692
305163.508,2777885.253
308563.16,2770943.141
301537.358,2771100.218
304934.297,2765753.209
303473.311,2767732.172
